"cc_iso3c","ref_year","variable","value"
"ESP",2021,"gdb_climate",61.312457499999994
"ESP",2021,"gdb_company",24.492624999999997
"ESP",2021,"gdb_governance",77.2
"ESP",2021,"gdb_health",50.10666666666667
"ESP",2021,"gdb_integrity",37.27386471518988
"ESP",2021,"gdb_land",35.817750000000004
"ESP",2021,"gdb_procurement",49.42550000000001
"ESP",2021,"gdb_pubfin",47.88250000000001
"EST",2021,"gdb_capabilities",89
"EST",2021,"gdb_climate",55.45910799999999
"EST",2021,"gdb_company",73.38300000000001
"EST",2021,"gdb_governance",54
"EST",2021,"gdb_health",56.00666666666666
"EST",2021,"gdb_integrity",55.20528019514768
"EST",2021,"gdb_land",69.2325
"EST",2021,"gdb_procurement",84.95
"EST",2021,"gdb_pubfin",76.8505
"FIN",2021,"gdb_capabilities",56.06666666666667
"FIN",2021,"gdb_climate",80.9463845
"FIN",2021,"gdb_company",42.397625
"FIN",2021,"gdb_governance",52
"FIN",2021,"gdb_health",53.34166666666666
"FIN",2021,"gdb_integrity",34.605464135021094
"FIN",2021,"gdb_land",30.062000000000005
"FIN",2021,"gdb_procurement",73.779
"FIN",2021,"gdb_pubfin",62.04380625
"FRA",2021,"gdb_capabilities",63.99999999999999
"FRA",2021,"gdb_climate",66.302961
"FRA",2021,"gdb_company",67.64062500000001
"FRA",2021,"gdb_governance",65.28
"FRA",2021,"gdb_health",72.97333333333333
"FRA",2021,"gdb_integrity",56.59801687763714
"FRA",2021,"gdb_land",48.5595
"FRA",2021,"gdb_procurement",58.369837499999996
"FRA",2021,"gdb_pubfin",93.8125
"GBR",2021,"gdb_capabilities",51.366666666666674
"GBR",2021,"gdb_climate",72.64352749999999
"GBR",2021,"gdb_company",83.445
"GBR",2021,"gdb_governance",63.41
"GBR",2021,"gdb_health",56.666666666666664
"GBR",2021,"gdb_integrity",59.84342563291139
"GBR",2021,"gdb_land",33.03675
"GBR",2021,"gdb_procurement",60.684975
"GBR",2021,"gdb_pubfin",56.85975
"GEO",2021,"gdb_capabilities",31.506666666666668
"GEO",2021,"gdb_climate",41.06591399999999
"GEO",2021,"gdb_company",45.882368750000005
"GEO",2021,"gdb_governance",23.5
"GEO",2021,"gdb_health",30.46
"GEO",2021,"gdb_integrity",36.85655590717299
"GEO",2021,"gdb_land",48.17825
"GEO",2021,"gdb_procurement",59.625
"GEO",2021,"gdb_pubfin",65.26050000000001
"GHA",2021,"gdb_capabilities",47.64666666666666
"GHA",2021,"gdb_climate",31.80990825
"GHA",2021,"gdb_company",44.710375
"GHA",2021,"gdb_governance",32
"GHA",2021,"gdb_health",5.723333333333333
"GHA",2021,"gdb_integrity",3.307594936708861
"GHA",2021,"gdb_land",4.590000000000002
"GHA",2021,"gdb_procurement",0.9644249999999998
"GHA",2021,"gdb_pubfin",70.45474999999999
"GMB",2021,"gdb_capabilities",20.400000000000002
"GMB",2021,"gdb_climate",35.37042099999999
"GMB",2021,"gdb_company",2.3625000000000003
"GMB",2021,"gdb_governance",26.10000000000001
"GMB",2021,"gdb_health",13.426666666666666
"GMB",2021,"gdb_integrity",15.390630274261605
"GMB",2021,"gdb_land",0
"GMB",2021,"gdb_procurement",0
"GMB",2021,"gdb_pubfin",58.17505
"GRC",2021,"gdb_capabilities",38.333333333333336
"GRC",2021,"gdb_climate",30.669475
"GRC",2021,"gdb_company",43.566125
"GRC",2021,"gdb_governance",36.45
"GRC",2021,"gdb_health",27.28666666666666
"GRC",2021,"gdb_integrity",22.941940928270046
"GRC",2021,"gdb_land",22.4746875
"GRC",2021,"gdb_procurement",64.065375
"GRC",2021,"gdb_pubfin",41.37845
"GTM",2021,"gdb_capabilities",12.933333333333335
"GTM",2021,"gdb_climate",7.325934
"GTM",2021,"gdb_company",0
"GTM",2021,"gdb_governance",18.360000000000003
"GTM",2021,"gdb_health",34
"GTM",2021,"gdb_integrity",4.237605485232067
"GTM",2021,"gdb_land",1.4
"GTM",2021,"gdb_procurement",61.11322499999999
"GTM",2021,"gdb_pubfin",74.93750000000001
"GUY",2021,"gdb_capabilities",22.533333333333335
"GUY",2021,"gdb_climate",2.1886835
"GUY",2021,"gdb_company",3.3000000000000003
"GUY",2021,"gdb_governance",0
"GUY",2021,"gdb_health",1.9016666666666668
"GUY",2021,"gdb_integrity",3.7731276371308016
"GUY",2021,"gdb_land",13.918500000000002
"GUY",2021,"gdb_procurement",28.7046375
"GUY",2021,"gdb_pubfin",9.108
"HKG",2021,"gdb_capabilities",53.2
"HKG",2021,"gdb_climate",67.07208399999999
