"cc_iso3c","ref_year","variable","value"
"MDA",2023,"ilo_ps_mgrpro_female",0.650891919649773
"MDG",2022,"ilo_pse_female",0.4316214537171257
"MDG",2022,"ilo_pubad_female",0.2007449169621674
"MDG",2022,"ilo_ps_mgrpro_female",0.45454595218336646
"MDV",2019,"ilo_pse_female",0.4745910481285002
"MDV",2019,"ilo_pubad_female",0.34958378574013754
"MDV",2019,"ilo_ps_mgrpro_female",0.507663865875011
"MDV",2019,"ilo_ps_snrmgr_female",0.1970802919708029
"MEX",2023,"ilo_pse_female",0.537064000415376
"MEX",2023,"ilo_pubad_female",0.42907693550355147
"MEX",2023,"ilo_ps_mgrpro_female",0.4961612457347538
"MEX",2023,"ilo_ps_snrmgr_female",0.49785420255160134
"MHL",2021,"ilo_pse_female",0.3177179186883052
"MHL",2021,"ilo_pubad_female",0.22547169811320752
"MHL",2021,"ilo_ps_mgrpro_female",0.41355171047417777
"MHL",2021,"ilo_ps_snrmgr_female",0.23856209150326796
"MKD",2022,"ilo_pse_female",0.45609227162828625
"MKD",2022,"ilo_pubad_female",0.317032240232177
"MKD",2022,"ilo_ps_mgrpro_female",0.5484252269821788
"MKD",2022,"ilo_ps_snrmgr_female",0.4815195071868583
"MLI",2020,"ilo_pse_female",0.24781033428112417
"MLI",2020,"ilo_pubad_female",0.277818774014606
"MLI",2020,"ilo_ps_mgrpro_female",0.17064561280727847
"MLT",2023,"ilo_pse_female",0.5705193303504097
"MLT",2023,"ilo_pubad_female",0.3875065342394145
"MMR",2018,"ilo_ps_snrmgr_female",0.32479588412929206
"MMR",2020,"ilo_pse_female",0.5613716446234535
"MMR",2020,"ilo_pubad_female",0.4537197623896399
"MMR",2020,"ilo_ps_mgrpro_female",0.6694150040561447
"MNE",2020,"ilo_ps_mgrpro_female",0.5606080211909238
"MNE",2020,"ilo_ps_snrmgr_female",0.3161683277962347
"MNE",2021,"ilo_pse_female",0.6070700749370176
"MNE",2021,"ilo_pubad_female",0.41328855840729195
"MNG",2022,"ilo_pse_female",0.426290559895688
"MNG",2022,"ilo_pubad_female",0.4120153906097799
"MNG",2022,"ilo_ps_mgrpro_female",0.5758994341917247
"MNG",2022,"ilo_ps_snrmgr_female",0.39702791954368055
"MOZ",2015,"ilo_pse_female",0.30793674304930346
"MOZ",2015,"ilo_pubad_female",0.27296860870688544
"MOZ",2015,"ilo_ps_mgrpro_female",0.3070686193725786
"MRT",2019,"ilo_pse_female",0.3017233120802154
"MRT",2019,"ilo_pubad_female",0.2344857051304874
"MSR",2020,"ilo_pse_female",0.5343915343915344
"MSR",2020,"ilo_pubad_female",0.4880952380952382
"MSR",2020,"ilo_ps_mgrpro_female",0.6533333333333333
"MTQ",2016,"ilo_pse_female",0.6370713177465089
"MUS",2019,"ilo_ps_mgrpro_female",0.48154745747376043
"MUS",2022,"ilo_pse_female",0.5781098334289824
"MUS",2022,"ilo_pubad_female",0.34308624072336436
"MYS",2022,"ilo_pse_female",0.438580157113762
"MYS",2022,"ilo_pubad_female",0.3139876972452528
"NAM",2018,"ilo_pse_female",0.5099692600329478
"NAM",2018,"ilo_pubad_female",0.36329875267428247
"NAM",2018,"ilo_ps_mgrpro_female",0.547890933479016
"NAM",2018,"ilo_ps_snrmgr_female",0.4905874347924699
"NCL",2020,"ilo_pubad_female",0.5090036014405762
"NCL",2022,"ilo_pse_female",0.6127390770310581
"NER",2017,"ilo_pubad_female",0.23898852223816358
"NER",2017,"ilo_ps_mgrpro_female",0.4163897789036543
"NER",2021,"ilo_pse_female",0.38987044286836253
"NGA",2019,"ilo_ps_snrmgr_female",0.2099447095357116
"NGA",2022,"ilo_pse_female",0.36390241837712656
"NGA",2022,"ilo_pubad_female",0.28305400708171374
"NGA",2022,"ilo_ps_mgrpro_female",0.6115452802532284
"NIU",2022,"ilo_pse_female",0.5105386416861827
"NIU",2022,"ilo_pubad_female",0.58
"NIU",2022,"ilo_ps_mgrpro_female",0.49159663865546227
"NLD",2023,"ilo_pse_female",0.6758071737106589
"NLD",2023,"ilo_pubad_female",0.4588827923275544
"NOR",2023,"ilo_pse_female",0.6941413842773588
"NOR",2023,"ilo_pubad_female",0.5112212987744753
"NPL",2017,"ilo_pse_female",0.3214666674272285
"NPL",2017,"ilo_pubad_female",0.22328974060166604
"NPL",2017,"ilo_ps_mgrpro_female",0.3669561936046859
"NRU",2021,"ilo_pse_female",0.4670273926276632
"NRU",2021,"ilo_pubad_female",0.4629629629629629
"NRU",2021,"ilo_ps_mgrpro_female",0.6256198347107438
"NRU",2021,"ilo_ps_snrmgr_female",0.6521739130434783
"NZL",2015,"ilo_pubad_female",0.5069204152249135
"NZL",2023,"ilo_pse_female",0.6524227090894641
"OMN",2020,"ilo_pubad_female",0.25819522114895777
"OMN",2022,"ilo_pse_female",0.5597216252290569
"PAK",2021,"ilo_pse_female",0.18313231059124685
"PAK",2021,"ilo_pubad_female",0.05829334769331118
"PAK",2021,"ilo_ps_mgrpro_female",0.2879838866792461
"PAN",2023,"ilo_pse_female",0.536221379833207
"PAN",2023,"ilo_pubad_female",0.46248024413514827
"PAN",2023,"ilo_ps_mgrpro_female",0.5644244350512748
"PAN",2023,"ilo_ps_snrmgr_female",0.3968703794972893
"PER",2023,"ilo_pse_female",0.49930260005006977
"PER",2023,"ilo_pubad_female",0.3757139987392892
"PER",2023,"ilo_ps_mgrpro_female",0.532124888091993
"PER",2023,"ilo_ps_snrmgr_female",0.3916699256941728
"PHL",2022,"ilo_pse_female",0.553437463039126
"PHL",2022,"ilo_pubad_female",0.46915236379678493
"PHL",2022,"ilo_ps_mgrpro_female",0.583899510603824
"PHL",2022,"ilo_ps_snrmgr_female",0.4289224250166358
"PLW",2020,"ilo_pse_female",0.45336167951102846
"PLW",2020,"ilo_pubad_female",0.38050101557210564
"PLW",2020,"ilo_ps_mgrpro_female",0.5467667436489607
"PLW",2020,"ilo_ps_snrmgr_female",0.38216560509554137
"PNG",2022,"ilo_pse_female",0.41449340020588354
"PNG",2022,"ilo_pubad_female",0.15593077247783876
"POL",2023,"ilo_pse_female",0.7116012352935007
"POL",2023,"ilo_pubad_female",0.5310505252996515
"PRT",2023,"ilo_pse_female",0.710363400933785
"PRT",2023,"ilo_pubad_female",0.42637506080253185
"PRY",2023,"ilo_pse_female",0.5257180459631671
"PRY",2023,"ilo_ps_mgrpro_female",0.5453097155040734
"PSE",2022,"ilo_pse_female",0.28306669244802396
"PSE",2022,"ilo_pubad_female",0.11857949680693128
"PSE",2022,"ilo_ps_mgrpro_female",0.4493089612126616
"PSE",2022,"ilo_ps_snrmgr_female",0.15079205935432125
"QAT",2022,"ilo_pse_female",0.3132202040392833
"QAT",2022,"ilo_pubad_female",0.20937336673455043
"REU",2016,"ilo_pse_female",0.5916838049310924
"ROU",2023,"ilo_pse_female",0.6631443529118802
"ROU",2023,"ilo_pubad_female",0.4108676117575483
"RUS",2022,"ilo_pse_female",0.7032089972149842
"RUS",2022,"ilo_pubad_female",0.4144282012528251
"RWA",2023,"ilo_pse_female",0.4185459393526792
"RWA",2023,"ilo_pubad_female",0.27466676196262013
"RWA",2023,"ilo_ps_mgrpro_female",0.4148542243593304
"RWA",2023,"ilo_ps_snrmgr_female",0.4267161410018553
"SDN",2022,"ilo_pse_female",0.267959397332605
"SDN",2022,"ilo_pubad_female",0.08933734243090088
"SDN",2022,"ilo_ps_mgrpro_female",0.4627598344612547
"SEN",2019,"ilo_pubad_female",0.42656076837827855
"SEN",2021,"ilo_pse_female",0.3291386667348034
"SEN",2021,"ilo_ps_mgrpro_female",0.2816800239572622
"SGP",2022,"ilo_pse_female",0.3877802065920878
"SGP",2022,"ilo_pubad_female",0.2968256983034856
"SGP",2022,"ilo_ps_mgrpro_female",0.44773343512624536
"SLE",2018,"ilo_pse_female",0.2687833832194288
"SLE",2018,"ilo_pubad_female",0.1746324606103204
"SLE",2018,"ilo_ps_mgrpro_female",0.31466323170083926
"SLV",2017,"ilo_ps_snrmgr_female",0.36386802575107297
"SLV",2022,"ilo_pse_female",0.4271301568274898
"SLV",2022,"ilo_pubad_female",0.272996382935865
"SLV",2022,"ilo_ps_mgrpro_female",0.5085636517538887
"SMR",2022,"ilo_pse_female",0.6437134095344299
"SMR",2022,"ilo_pubad_female",0.6432146829810901
"SOM",2019,"ilo_pse_female",0.2052466995347195
