"cc_iso3c","ref_year","variable","value"
"GTM",2020,"gci_cooperative_measures",0
"GUY",2020,"gci_legal_measures",13.12
"GUY",2020,"gci_technical_measures",2.5
"GUY",2020,"gci_organisational_measures",6.47
"GUY",2020,"gci_capacity_development",2.24
"GUY",2020,"gci_cooperative_measures",3.78
"HND",2020,"gci_legal_measures",2.2
"HND",2020,"gci_technical_measures",0
"HND",2020,"gci_organisational_measures",0
"HND",2020,"gci_capacity_development",0
"HND",2020,"gci_cooperative_measures",0
"HRV",2020,"gci_legal_measures",20
"HRV",2020,"gci_technical_measures",19.54
"HRV",2020,"gci_organisational_measures",14.8
"HRV",2020,"gci_capacity_development",19.89
"HRV",2020,"gci_cooperative_measures",18.29
"HTI",2020,"gci_legal_measures",0.85
"HTI",2020,"gci_technical_measures",0
"HTI",2020,"gci_organisational_measures",1.46
"HTI",2020,"gci_capacity_development",4.09
"HTI",2020,"gci_cooperative_measures",0
"HUN",2020,"gci_legal_measures",18.16
"HUN",2020,"gci_technical_measures",16.82
"HUN",2020,"gci_organisational_measures",18.29
"HUN",2020,"gci_capacity_development",18.6
"HUN",2020,"gci_cooperative_measures",19.41
"IDN",2020,"gci_legal_measures",18.48
"IDN",2020,"gci_technical_measures",19.08
"IDN",2020,"gci_organisational_measures",17.84
"IDN",2020,"gci_capacity_development",19.48
"IDN",2020,"gci_cooperative_measures",20
"IND",2020,"gci_legal_measures",20
"IND",2020,"gci_technical_measures",19.08
"IND",2020,"gci_organisational_measures",18.41
"IND",2020,"gci_capacity_development",20
"IND",2020,"gci_cooperative_measures",20
"IRL",2020,"gci_legal_measures",20
"IRL",2020,"gci_technical_measures",19.54
"IRL",2020,"gci_organisational_measures",17.89
"IRL",2020,"gci_capacity_development",16.32
"IRL",2020,"gci_cooperative_measures",12.11
"IRN",2020,"gci_legal_measures",16.48
"IRN",2020,"gci_technical_measures",14.63
"IRN",2020,"gci_organisational_measures",16.82
"IRN",2020,"gci_capacity_development",17.8
"IRN",2020,"gci_cooperative_measures",15.33
"IRQ",2020,"gci_legal_measures",0
"IRQ",2020,"gci_technical_measures",6.56
"IRQ",2020,"gci_organisational_measures",7.75
"IRQ",2020,"gci_capacity_development",2.14
"IRQ",2020,"gci_cooperative_measures",4.26
"ISL",2020,"gci_legal_measures",17.78
"ISL",2020,"gci_technical_measures",16.17
"ISL",2020,"gci_organisational_measures",17.62
"ISL",2020,"gci_capacity_development",11.99
"ISL",2020,"gci_cooperative_measures",16.25
"ISR",2020,"gci_legal_measures",19.68
"ISR",2020,"gci_technical_measures",16.99
"ISR",2020,"gci_organisational_measures",15.02
"ISR",2020,"gci_capacity_development",19.24
"ISR",2020,"gci_cooperative_measures",20
"ITA",2020,"gci_legal_measures",19.68
"ITA",2020,"gci_technical_measures",17.56
"ITA",2020,"gci_organisational_measures",20
"ITA",2020,"gci_capacity_development",19.48
