"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_indicator","note_source"
"SDN","BA:1603","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",2.03,,"I11:264_T30:48","R1:3513"
"SDN","BA:1603","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",1.19,,"I11:264_T30:48","R1:3513"
"SDN","BA:1603","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2022",719.79,,"I11:264_T30:48","R1:3513"
"SDN","BA:1603","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2022",2.25,,"I11:264_T30:48","R1:3513"
"SDN","BA:1603","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2022",1.32,,"I11:264_T30:48","R1:3513"
"SDN","BA:1603","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2022",438.53,,"I11:264_T30:48","R1:3513"
"SDN","BA:1603","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2022",1.37,,"I11:264_T30:48","R1:3513"
"SDN","BA:1603","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2022",0.8,,"I11:264_T30:48","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",950.71,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",4.07,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",1.62,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2019",1067.93,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2019",4.57,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2019",1.82,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2019",694.94,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2019",2.97,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2019",1.19,,"T30:42","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",12891.48,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",5.35,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",1.63,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2018",13800.3,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2018",5.72,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2018",1.74,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2018",10285.42,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2018",4.27,,"T30:44","R1:3513"
"SLE","BX:15953","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2018",1.3,,"T30:44","R1:3513"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",3.96,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",7.93,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",3.96,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2019",3.63,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2019",7.28,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2019",3.63,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2019",4.4,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2019",8.8,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2019",4.4,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",3.7,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",7.27,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",3.7,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2018",3.4,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2018",6.69,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2018",3.4,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2018",4.09,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2018",8.04,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2018",4.09,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",3.65,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",7.09,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",3.65,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2017",3.25,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2017",6.31,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2017",3.25,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2017",4.21,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2017",8.17,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2017",4.21,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",3.42,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",6.68,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",3.42,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2016",3.05,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2016",5.95,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2016",3.05,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2016",3.96,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2016",7.74,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2016",3.96,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",3.33,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",6.45,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",3.33,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2015",3.08,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2015",5.97,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2015",3.08,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2015",3.66,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2015",7.08,,"T30:78","R1:3513_T2:85"
"SLV","BX:461","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2015",3.66,,"T30:78","R1:3513_T2:85"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",339.07,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",6.45,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",3.04,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2022",337.02,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2022",6.41,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2022",3.02,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2022",340.91,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2022",6.48,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2022",3.05,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",380.09,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",7.41,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",3.82,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2021",389.64,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2021",7.6,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2021",3.92,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2021",370.93,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2021",7.23,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2021",3.73,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",298.67,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",5.97,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",2.9,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2020",299.21,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2020",5.99,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2020",2.9,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2020",298.15,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2020",5.96,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2020",2.89,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",282.91,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",5.89,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",2.69,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2019",285.02,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2019",5.94,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2019",2.71,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2019",280.95,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2019",5.85,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2019",2.67,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",256.39,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",5.27,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",2.56,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2018",265.3,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2018",5.45,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2018",2.65,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2018",247.73,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2018",5.09,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2018",2.47,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",242.13,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",4.95,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",2.25,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2017",252.85,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2017",5.17,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2017",2.35,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2017",231.36,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2017",4.73,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2017",2.15,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",233.48,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",4.89,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",2.1,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2016",239.26,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2016",5.01,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2016",2.15,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2016",227.75,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2016",4.77,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2016",2.05,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",232.58,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",4.82,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",2.14,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2015",237.37,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2015",4.92,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2015",2.18,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2015",227.69,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2015",4.72,,"T30:203","R1:3513"
"SRB","BA:467","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2015",2.09,,"T30:203","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",58.2,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",3.94,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2021",56.45,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2021",3.82,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2021",60.39,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2021",4.08,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",43.31,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",7.53,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",2.94,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2016",48.43,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2016",8.42,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2016",3.29,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2016",36.92,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2016",6.42,,"T30:49","R1:3513"
"SWZ","BA:1672","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2016",2.51,,"T30:49","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",148.06,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",12.28,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",4.22,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2022",146.58,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2022",12.15,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2022",4.18,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2022",149.39,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2022",12.39,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2022",4.26,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",148.54,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",12.1,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",4.65,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2021",142.78,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2021",11.63,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2021",4.47,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2021",153.81,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2021",12.53,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2021",4.81,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",156.67,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",12.34,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",5.01,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2020",148.65,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2020",11.7,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2020",4.75,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2020",164.19,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2020",12.93,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2020",5.25,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",144.09,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",11.11,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",4.64,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2019",140.06,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2019",10.8,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2019",4.51,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2019",147.95,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2019",11.41,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2019",4.77,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",142.46,,"T30:151","R1:3513"
"THA","BA:741","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",10.87,,"T30:151","R1:3513"
